name,exonCount,geneType,txLen
ENST00000493604.1,4,protein_coding,24608
ENST00000408706.1,1,snoRNA,207
ENST00000480826.1,3,antisense,8887
ENST00000467240.1,3,lincRNA,13410
ENST00000562158.1,1,lincRNA,928
ENST00000494582.1,3,lincRNA,7093
ENST00000517080.1,1,snRNA,99
ENST00000478945.1,9,protein_coding,22730
ENST00000516732.1,1,miRNA,85
ENST00000583183.1,1,miRNA,70
ENST00000474711.1,4,lincRNA,2101
ENST00000408279.1,1,snRNA,121
ENST00000364556.1,1,misc_RNA,101
ENST00000383686.2,2,protein_coding,1354
ENST00000491709.1,3,antisense,26166
ENST00000467426.1,4,antisense,24180
ENST00000463025.1,3,antisense,22489
ENST00000485303.1,6,protein_coding,64212
ENST00000319792.3,6,protein_coding,62123
ENST00000488016.1,2,protein_coding,39871
ENST00000497896.1,2,lincRNA,30783
ENST00000317012.4,2,protein_coding,2544
ENST00000493131.1,2,antisense,698
ENST00000472215.1,2,protein_coding,7023
ENST00000478922.1,2,protein_coding,26046
ENST00000477695.1,3,protein_coding,57904
ENST00000470699.2,4,protein_coding,8665
ENST00000534857.1,4,protein_coding,13262
ENST00000273359.3,5,protein_coding,14329
ENST00000494817.1,6,protein_coding,12488
ENST00000478951.1,5,protein_coding,15136
ENST00000393917.2,5,protein_coding,15149
ENST00000273368.4,5,protein_coding,15089
ENST00000455401.2,4,protein_coding,14693
ENST00000486460.1,4,protein_coding,13359
ENST00000452346.2,18,protein_coding,46323
ENST00000419127.1,16,protein_coding,41460
ENST00000431717.2,4,protein_coding,31892
ENST00000430855.1,4,protein_coding,33182
ENST00000264848.5,6,protein_coding,31862
ENST00000467942.2,6,protein_coding,19551
ENST00000385205.1,1,miRNA,98
ENST00000308910.4,6,protein_coding,12465
ENST00000484193.1,6,protein_coding,10159
ENST00000563632.1,1,antisense,1937
ENST00000467397.1,4,protein_coding,15449
ENST00000498032.1,5,lincRNA,30314
ENST00000607516.1,2,protein_coding,3156
ENST00000486726.2,2,lincRNA,12488
ENST00000474965.1,3,protein_coding,4097
ENST00000283290.5,12,protein_coding,29455
ENST00000402314.2,11,protein_coding,29407
ENST00000495756.1,10,protein_coding,25715
ENST00000492406.1,7,protein_coding,23568
ENST00000460713.1,5,protein_coding,19692
ENST00000610103.1,1,lincRNA,5109
ENST00000475181.1,2,protein_coding,1657
ENST00000496067.2,3,processed_transcript,10342
ENST00000398214.1,6,protein_coding,30242
ENST00000448932.1,7,protein_coding,30242
ENST00000488794.1,8,protein_coding,31148
ENST00000471858.1,7,protein_coding,53882
ENST00000308611.3,8,protein_coding,52433
ENST00000295863.4,4,protein_coding,52116
ENST00000490004.1,3,protein_coding,45995
ENST00000440122.2,4,protein_coding,45995
ENST00000609673.1,1,antisense,707
ENST00000383678.2,6,protein_coding,10425
ENST00000383677.3,5,protein_coding,10951
ENST00000467752.1,6,protein_coding,9528
ENST00000473129.1,6,protein_coding,9378
ENST00000393857.2,8,protein_coding,14727
ENST00000472762.1,4,protein_coding,3135
ENST00000470313.1,3,antisense,69183
ENST00000467342.1,2,antisense,69489
ENST00000460707.1,3,antisense,90935
ENST00000462010.1,3,lincRNA,12532
ENST00000458853.1,1,miRNA,82
ENST00000517267.1,1,snoRNA,76
ENST00000490139.1,4,lincRNA,25470
ENST00000491578.1,3,antisense,4313
ENST00000463017.1,3,antisense,24713
ENST00000485230.1,4,protein_coding,40441
ENST00000484034.1,3,protein_coding,35242
ENST00000497495.1,4,protein_coding,4869
ENST00000308346.6,10,protein_coding,36945
ENST00000473329.1,2,antisense,23056
ENST00000498480.1,6,antisense,29995
ENST00000295872.4,18,protein_coding,72439
ENST00000264852.4,25,protein_coding,97283
ENST00000393830.3,26,protein_coding,97204
ENST00000462180.1,2,antisense,1442
ENST00000578505.1,1,miRNA,67
ENST00000463226.1,15,protein_coding,25440
ENST00000493013.2,1,misc_RNA,277
ENST00000240922.3,5,protein_coding,29815
ENST00000477813.1,4,protein_coding,25745
ENST00000497525.1,5,protein_coding,24865
ENST00000497255.1,3,protein_coding,24802
ENST00000493454.1,5,protein_coding,18131
ENST00000493900.1,5,protein_coding,24645
ENST00000467022.1,3,protein_coding,22731
ENST00000492981.1,2,lincRNA,537
ENST00000461496.1,6,protein_coding,8331
ENST00000609657.1,1,antisense,566
ENST00000330212.3,6,protein_coding,15082
ENST00000498275.1,7,protein_coding,13340
ENST00000488129.1,2,protein_coding,5791
ENST00000485050.1,9,protein_coding,31615
ENST00000281273.4,10,protein_coding,31686
ENST00000466050.1,4,protein_coding,14067
ENST00000479882.1,8,protein_coding,29223
ENST00000493014.1,6,protein_coding,29171
ENST00000467632.1,8,protein_coding,49989
ENST00000295881.7,8,protein_coding,50343
ENST00000383673.2,7,protein_coding,50343
ENST00000481773.1,3,antisense,21082
ENST00000493033.1,2,antisense,21814
ENST00000482457.2,1,protein_coding,2939
ENST00000481065.1,5,protein_coding,17232
ENST00000486257.1,5,protein_coding,19187
ENST00000383671.3,4,protein_coding,16302
ENST00000496848.1,2,protein_coding,477
ENST00000570269.1,1,lincRNA,1679
ENST00000385036.1,1,miRNA,95
ENST00000474710.1,5,protein_coding,44989
ENST00000496219.1,4,antisense,15234
ENST00000475939.1,9,antisense,37136
ENST00000467304.1,5,antisense,15211
ENST00000460210.1,4,antisense,12462
ENST00000487814.1,2,antisense,1310
ENST00000465249.1,3,lincRNA,66540
ENST00000478301.1,2,lincRNA,3030
ENST00000580742.1,1,miRNA,81
ENST00000498630.1,3,lincRNA,3401
ENST00000472323.1,2,lincRNA,2639
ENST00000459855.1,5,lincRNA,34152
ENST00000491321.1,2,sense_intronic,2747
ENST00000470970.2,1,misc_RNA,291
ENST00000490351.1,4,antisense,10067
ENST00000497854.1,2,antisense,15792
ENST00000491078.2,1,misc_RNA,277
ENST00000496154.2,3,antisense,3237
ENST00000477539.2,4,antisense,7916
ENST00000609361.1,4,antisense,6569
ENST00000477805.1,3,antisense,13803
ENST00000466856.1,4,antisense,6603
ENST00000496242.1,4,antisense,6463
ENST00000466156.1,4,antisense,6463
ENST00000580126.1,1,miRNA,91
ENST00000487512.1,2,antisense,10808
ENST00000363502.1,1,snRNA,116
ENST00000384162.1,1,snRNA,107
ENST00000496994.1,3,lincRNA,2354
ENST00000482766.1,2,lincRNA,3093
ENST00000459718.1,3,protein_coding,4331
ENST00000477009.2,4,antisense,5169
ENST00000295622.1,3,protein_coding,5306
ENST00000497685.1,7,protein_coding,30596
ENST00000264234.3,8,protein_coding,31636
ENST00000460625.1,7,protein_coding,18404
ENST00000483209.1,8,protein_coding,28908
ENST00000467604.1,7,protein_coding,29139
ENST00000471675.1,3,protein_coding,18312
ENST00000359213.3,9,protein_coding,29205
ENST00000393765.2,8,protein_coding,29362
ENST00000460321.1,6,protein_coding,24640
ENST00000470790.1,4,antisense,64181
ENST00000466292.1,2,antisense,8468
ENST00000384580.1,1,snRNA,107
ENST00000319172.5,9,protein_coding,34183
ENST00000486159.1,4,protein_coding,25648
ENST00000295588.4,11,protein_coding,25771
ENST00000609598.1,1,lincRNA,504
ENST00000494664.1,7,protein_coding,26559
ENST00000493694.1,3,protein_coding,25277
ENST00000609385.1,1,antisense,439
ENST00000478399.1,4,protein_coding,10678
ENST00000471850.1,3,protein_coding,8750
ENST00000478927.1,4,protein_coding,8418
ENST00000357003.3,5,protein_coding,10270
ENST00000465513.1,3,protein_coding,6000
ENST00000273371.4,11,protein_coding,31970
ENST00000488919.1,10,protein_coding,31842
ENST00000495992.1,11,protein_coding,31927
ENST00000494440.1,11,protein_coding,29541
ENST00000264231.3,4,protein_coding,18532
ENST00000474523.1,6,protein_coding,23266
ENST00000493094.1,4,protein_coding,18549
ENST00000468801.1,5,protein_coding,18115
ENST00000538678.1,4,protein_coding,17215
ENST00000261070.2,3,protein_coding,8133
ENST00000484810.1,4,protein_coding,7815
ENST00000497116.1,3,protein_coding,2986
ENST00000273390.5,18,protein_coding,64081
ENST00000463700.1,6,protein_coding,12902
ENST00000489428.2,3,antisense,6212
ENST00000472117.1,3,protein_coding,15239
ENST00000466380.1,9,protein_coding,38002
ENST00000393716.2,9,protein_coding,38002
ENST00000337940.4,9,protein_coding,35776
ENST00000473886.1,3,protein_coding,49808
ENST00000469070.1,2,lincRNA,3917
ENST00000469864.2,1,misc_RNA,289
ENST00000487309.2,1,misc_RNA,296
ENST00000383994.1,1,misc_RNA,102
ENST00000494869.1,3,antisense,18489
ENST00000295633.3,11,protein_coding,58961
ENST00000424703.2,10,protein_coding,54519
ENST00000485968.1,3,protein_coding,27434
ENST00000184266.2,3,protein_coding,6192
ENST00000485064.1,2,protein_coding,5997
ENST00000492739.1,2,protein_coding,5977
ENST00000283871.5,14,protein_coding,54399
ENST00000488183.1,6,protein_coding,29629
ENST00000283875.5,5,protein_coding,40338
ENST00000490647.1,2,lincRNA,2921
ENST00000584864.1,1,miRNA,76
ENST00000334384.3,4,protein_coding,15931
ENST00000459366.1,1,snoRNA,101
ENST00000338040.4,4,protein_coding,37174
ENST00000473883.1,9,protein_coding,12784
ENST00000460535.2,1,misc_RNA,301
ENST00000410125.1,1,snRNA,130
ENST00000340645.5,22,protein_coding,86557
ENST00000393667.3,22,protein_coding,86538
ENST00000472829.1,2,protein_coding,1089
ENST00000465664.1,4,protein_coding,2568
ENST00000273668.2,6,protein_coding,51312
ENST00000451944.2,6,protein_coding,37927
ENST00000581491.1,1,miRNA,85
ENST00000465060.1,4,protein_coding,2658
ENST00000273691.3,7,protein_coding,34861
ENST00000344209.5,8,protein_coding,34296
ENST00000393631.1,6,protein_coding,33793
ENST00000462014.1,6,protein_coding,18956
ENST00000460554.1,7,protein_coding,29050
ENST00000365518.1,1,misc_RNA,110
ENST00000469710.1,6,protein_coding,64709
ENST00000493101.1,6,protein_coding,64963
ENST00000264468.5,5,protein_coding,65762
ENST00000330540.2,7,protein_coding,65763
ENST00000483949.1,3,protein_coding,25814
ENST00000393627.2,7,protein_coding,41918
ENST00000490131.1,7,protein_coding,101683
ENST00000498619.1,7,protein_coding,102162
ENST00000516361.1,1,snoRNA,72
ENST00000296154.5,6,protein_coding,31126
ENST00000408547.1,1,miRNA,70
ENST00000264474.3,3,protein_coding,16729
ENST00000479204.1,2,protein_coding,13009
ENST00000291458.5,5,protein_coding,23641
ENST00000497726.1,3,protein_coding,23632
ENST00000466854.1,5,protein_coding,7134
ENST00000479899.1,5,protein_coding,23440
ENST00000232125.5,6,protein_coding,25742
ENST00000477892.1,5,protein_coding,28153
ENST00000469967.1,4,protein_coding,23767
ENST00000330689.4,1,protein_coding,4168
ENST00000608756.1,2,antisense,11034
ENST00000608346.1,3,antisense,17044
ENST00000608465.1,2,antisense,5180
ENST00000608015.1,3,antisense,10120
ENST00000477522.2,11,protein_coding,36654
ENST00000492382.1,9,protein_coding,36295
ENST00000360356.2,11,protein_coding,36619
ENST00000471785.1,11,protein_coding,36238
ENST00000462315.1,10,protein_coding,32543
ENST00000464300.2,12,protein_coding,58552
ENST00000483793.1,9,protein_coding,61420
ENST00000465304.1,14,protein_coding,41516
ENST00000493645.1,7,protein_coding,20574
ENST00000310366.4,8,protein_coding,20574
ENST00000475640.1,3,protein_coding,2585
ENST00000383659.1,9,protein_coding,53805
ENST00000306103.2,8,protein_coding,53822
ENST00000459192.1,1,snoRNA,104
ENST00000465044.1,6,protein_coding,40854
ENST00000610128.1,1,lincRNA,5456
ENST00000408284.1,1,miRNA,126
ENST00000467157.1,5,protein_coding,17597
ENST00000609005.1,1,lincRNA,552
ENST00000608436.1,1,antisense,391
ENST00000471236.1,2,protein_coding,4011
ENST00000383657.5,7,protein_coding,93632
ENST00000510775.1,5,protein_coding,32732
ENST00000510827.1,3,antisense,2764
ENST00000515464.1,2,antisense,1158
ENST00000608701.1,1,antisense,549
ENST00000384275.1,1,snoRNA,131
ENST00000310351.4,9,protein_coding,39158
ENST00000488653.2,13,protein_coding,47956
ENST00000485727.1,9,protein_coding,43367
ENST00000489746.1,9,protein_coding,45174
ENST00000433542.2,12,protein_coding,47399
ENST00000483247.1,2,protein_coding,46551
ENST00000184183.4,7,protein_coding,22832
ENST00000405845.3,6,protein_coding,23123
ENST00000459660.1,3,protein_coding,13413
ENST00000479867.1,2,protein_coding,13484
ENST00000495093.1,2,protein_coding,12693
ENST00000484329.1,3,protein_coding,11837
ENST00000459309.1,1,miRNA,91
ENST00000584713.1,1,miRNA,97
ENST00000516942.1,1,snRNA,93
ENST00000462213.1,3,protein_coding,2410
ENST00000584173.1,1,miRNA,99
ENST00000568966.2,1,sense_overlapping,2538
ENST00000232607.2,6,protein_coding,14828
ENST00000413078.2,3,protein_coding,14306
ENST00000538242.1,5,protein_coding,14306
ENST00000536109.1,7,protein_coding,14306
ENST00000582372.1,1,miRNA,78
ENST00000498715.1,2,protein_coding,1177
ENST00000608154.1,1,lincRNA,699
ENST00000461306.1,5,protein_coding,16248
ENST00000495917.1,2,antisense,6603
ENST00000311127.4,17,protein_coding,90249
ENST00000477536.1,3,protein_coding,6025
ENST00000516833.1,1,rRNA,135
ENST00000430155.2,8,protein_coding,38219
ENST00000465475.1,6,protein_coding,40457
ENST00000362457.1,1,snRNA,104
ENST00000583139.1,1,miRNA,88
ENST00000497929.1,6,protein_coding,60453
ENST00000517144.1,1,snRNA,64
ENST00000458897.1,1,snoRNA,103
ENST00000473417.1,7,protein_coding,50748
ENST00000364930.1,1,misc_RNA,108
ENST00000517156.1,1,misc_RNA,106
ENST00000579826.1,1,miRNA,88
ENST00000583219.1,1,miRNA,88
ENST00000610060.1,2,lincRNA,23240
ENST00000408810.1,1,miRNA,149
ENST00000408754.1,1,miRNA,100
ENST00000468859.1,2,lincRNA,24762
ENST00000510244.1,3,lincRNA,2268
ENST00000485843.1,5,pseudogene,13395
ENST00000340333.3,6,protein_coding,7765
ENST00000504401.1,2,protein_coding,4692
ENST00000511862.1,4,protein_coding,4036
ENST00000360370.4,11,protein_coding,77755
ENST00000346785.5,11,protein_coding,77948
ENST00000383598.2,10,protein_coding,50481
ENST00000315891.6,12,protein_coding,77932
ENST00000508835.1,10,protein_coding,94702
ENST00000514023.1,5,protein_coding,59322
ENST00000508263.1,2,antisense,1306
ENST00000581281.1,1,miRNA,84
ENST00000511301.1,2,antisense,1233
ENST00000507924.1,3,antisense,11023
ENST00000512384.1,4,antisense,4430
ENST00000413612.1,6,protein_coding,9857
ENST00000455064.2,6,protein_coding,27396
ENST00000606575.1,1,snRNA,163
ENST00000500232.2,2,antisense,30105
ENST00000502278.1,2,antisense,28426
ENST00000500525.1,4,antisense,2912
ENST00000511512.1,3,lincRNA,24484
ENST00000514281.1,3,lincRNA,5158
ENST00000296233.3,3,protein_coding,14808
ENST00000509675.1,2,protein_coding,1611
ENST00000506660.1,3,antisense,1820
ENST00000511287.1,2,antisense,1365
ENST00000505467.1,2,antisense,1556
ENST00000393425.1,17,protein_coding,41617
ENST00000352312.1,17,protein_coding,41617
ENST00000510833.1,4,protein_coding,18947
ENST00000505024.1,16,protein_coding,40559
ENST00000506204.1,4,protein_coding,3177
ENST00000389709.3,10,protein_coding,38319
ENST00000336332.5,6,protein_coding,14783
ENST00000319340.2,3,protein_coding,19009
ENST00000318225.2,4,protein_coding,9293
ENST00000365098.1,1,rRNA,114
ENST00000383572.2,4,protein_coding,36774
ENST00000404489.2,2,protein_coding,848
ENST00000518740.1,3,protein_coding,1757
ENST00000357061.3,5,pseudogene,9859
ENST00000505278.1,4,protein_coding,2132
ENST00000398112.1,2,protein_coding,5052
ENST00000391254.1,1,misc_RNA,102
ENST00000364418.1,1,snRNA,107
ENST00000488425.1,5,lincRNA,68364
ENST00000461398.2,7,lincRNA,56123
ENST00000479610.1,4,lincRNA,1235
ENST00000450633.2,10,protein_coding,7369
ENST00000296210.7,9,protein_coding,17639
ENST00000355552.3,11,protein_coding,17683
ENST00000489960.1,12,protein_coding,17943
ENST00000465915.1,2,protein_coding,706
ENST00000265056.7,16,protein_coding,24211
ENST00000468414.1,5,protein_coding,4066
ENST00000342480.6,8,protein_coding,43629
ENST00000408486.1,1,miRNA,107
ENST00000393363.3,12,protein_coding,7988
ENST00000232744.8,12,protein_coding,7978
ENST00000453791.2,12,protein_coding,7963
ENST00000466612.1,3,protein_coding,1588
ENST00000468137.1,11,protein_coding,6804
ENST00000476682.1,3,protein_coding,22035
ENST00000398101.3,6,protein_coding,44241
ENST00000364340.1,1,rRNA,117
ENST00000464451.1,12,protein_coding,18199
ENST00000243253.3,12,protein_coding,19314
ENST00000424880.2,8,protein_coding,18919
ENST00000483956.1,7,protein_coding,6785
ENST00000410695.1,1,snRNA,177
ENST00000322623.5,11,protein_coding,42865
ENST00000417360.1,10,protein_coding,42837
ENST00000480616.1,2,protein_coding,4194
ENST00000391042.1,1,snRNA,103
ENST00000408140.1,1,miRNA,94
ENST00000469083.1,2,protein_coding,4530
ENST00000319153.3,3,protein_coding,4807
ENST00000341105.2,6,protein_coding,13759
ENST00000489987.1,2,protein_coding,1933
ENST00000430265.2,6,protein_coding,7771
ENST00000487848.1,7,protein_coding,7512
ENST00000464242.1,3,antisense,8155
ENST00000468377.1,2,antisense,13117
ENST00000473958.1,2,antisense,830
ENST00000356020.2,3,protein_coding,4087
ENST00000296255.3,10,protein_coding,30876
ENST00000497289.1,10,protein_coding,60917
ENST00000490166.1,2,protein_coding,1293
ENST00000384401.1,1,snoRNA,135
ENST00000480095.2,1,misc_RNA,299
ENST00000485280.1,3,protein_coding,18286
ENST00000567253.1,1,lincRNA,811
ENST00000308982.7,18,protein_coding,33504
ENST00000511526.1,14,protein_coding,15452
ENST00000508239.1,8,protein_coding,61457
ENST00000515659.1,7,protein_coding,20918
ENST00000480450.1,8,protein_coding,39112
ENST00000436022.2,8,protein_coding,39114
ENST00000307395.4,3,protein_coding,1640
ENST00000516626.1,1,snoRNA,103
ENST00000459112.1,1,snoRNA,108
ENST00000315150.5,3,protein_coding,34222
ENST00000393304.1,4,protein_coding,34236
ENST00000393308.1,4,protein_coding,34354
ENST00000393307.1,4,protein_coding,34446
ENST00000393305.1,4,protein_coding,34582
ENST00000476465.1,4,protein_coding,31288
ENST00000608909.1,1,antisense,565
ENST00000393295.3,11,protein_coding,33879
ENST00000471497.1,6,protein_coding,27516
ENST00000273541.8,12,protein_coding,31675
ENST00000393292.3,11,protein_coding,31021
ENST00000609183.1,1,lincRNA,335
ENST00000502976.1,5,protein_coding,14422
ENST00000422453.2,5,protein_coding,14439
ENST00000451728.2,5,protein_coding,14413
ENST00000446936.2,5,protein_coding,14413
ENST00000500450.2,5,protein_coding,14342
ENST00000504813.1,5,protein_coding,14354
ENST00000441626.2,5,protein_coding,13809
ENST00000383463.4,7,protein_coding,27347
ENST00000417226.2,6,protein_coding,26448
ENST00000502878.2,7,protein_coding,26486
ENST00000389735.3,7,protein_coding,26289
ENST00000333762.4,1,protein_coding,1506
ENST00000511998.1,4,antisense,2920
ENST00000433902.2,2,antisense,9028
ENST00000383461.2,4,antisense,8120
ENST00000537780.1,3,antisense,5306
ENST00000502789.2,5,antisense,6334
ENST00000514355.1,4,pseudogene,8265
ENST00000384360.1,1,snoRNA,139
ENST00000505956.1,9,protein_coding,27331
ENST00000326085.3,9,protein_coding,27330
ENST00000429544.2,8,protein_coding,9086
ENST00000249910.1,8,protein_coding,9060
ENST00000503197.1,8,protein_coding,8742
ENST00000393278.2,7,protein_coding,8348
ENST00000507208.1,7,protein_coding,7860
ENST00000509587.1,4,protein_coding,6082
ENST00000513932.1,4,protein_coding,8584
ENST00000296271.3,5,protein_coding,6530
ENST00000324382.2,5,protein_coding,8148
ENST00000503977.1,4,protein_coding,3082
ENST00000324093.4,36,protein_coding,51644
ENST00000393239.1,36,protein_coding,51644
ENST00000504689.1,3,protein_coding,2010
ENST00000463779.2,1,misc_RNA,297
ENST00000365542.1,1,misc_RNA,102
ENST00000516977.1,1,snRNA,100
ENST00000515024.1,4,protein_coding,45231
ENST00000603884.1,2,antisense,8335
ENST00000605830.1,3,antisense,15041
ENST00000605698.1,3,antisense,11980
ENST00000509201.1,4,antisense,15190
ENST00000302649.3,3,protein_coding,3634
ENST00000507066.1,3,protein_coding,3248
ENST00000578720.1,1,miRNA,88
ENST00000507643.1,8,pseudogene,16430
ENST00000514010.1,4,lincRNA,4872
ENST00000578837.1,1,miRNA,66
ENST00000500074.2,4,pseudogene,8670
ENST00000504808.2,3,lincRNA,7928
ENST00000408343.1,1,miRNA,101
ENST00000507516.3,14,pseudogene,31614
ENST00000410751.1,1,miRNA,118
ENST00000512677.1,6,protein_coding,10054
ENST00000410851.1,1,misc_RNA,328
ENST00000509150.1,3,protein_coding,5441
ENST00000504737.1,2,antisense,30563
ENST00000517085.1,1,misc_RNA,112
