txStart	txEnd	name	geneType
131901962	131920565	RP11-69I8.2	lincRNA
131910190	131911527	RP1-131F15.3	TEC
131948175	131951373	CTGF	protein_coding
132131914	132136933	LINC01013	lincRNA
132134410	132169374	LINC01013	lincRNA
132461713	132513198	STX7	protein_coding
132538289	132539336	TAAR9	protein_coding
132552692	132553721	TAAR8	protein_coding
132617149	132624275	TAAR2	protein_coding
132644983	132646003	TAAR1	protein_coding
132722925	132734692	VNN3	protein_coding
132722925	132734692	VNN3	protein_coding
132722925	132734692	VNN3	protein_coding
132722925	132734765	VNN3	protein_coding
132724920	132734765	VNN3	protein_coding
132817218	132817348	SNORA33	snoRNA
133435076	133439464	RP1-283K11.3	antisense
133884721	133892802	TARID	antisense
133889334	133895553	TCF21	protein_coding
134133572	134133868	RN7SL408P	misc_RNA
134169880	134177905	SGK1	protein_coding
134259792	134317629	SGK1	protein_coding
134447429	134454581	RP11-557H15.3	lincRNA
134525516	134539992	RP11-557H15.4	lincRNA
134715175	134715266	AL121970.1	miRNA
135035856	135054884	HBS1L	protein_coding
135036695	135054800	HBS1L	protein_coding
135055032	135060550	CTA-212D2.2	antisense
135181314	135219171	MYB	protein_coding
135181507	135219172	MYB	protein_coding
135489916	135497649	AHI1	protein_coding
135490457	135492378	AHI1	protein_coding
136231023	136250324	MTFR2	protein_coding
136256862	136289851	BCLAF1	protein_coding
136256862	136289851	BCLAF1	protein_coding
136261109	136279866	BCLAF1	protein_coding
136343192	136343249	AL023284.1	miRNA
136550660	136552554	RP3-325F22.5	antisense
136822578	136830260	PEX7	protein_coding
136855697	136855831	SNORA27	snoRNA
136934764	136934866	Y_RNA	misc_RNA
136999970	137044312	IL20RA	protein_coding
137008887	137044964	IL20RA	protein_coding
137143819	137173648	IL22RA2	protein_coding
137823674	137868233	RP11-356I2.4	antisense
139373073	139374605	CITED2	protein_coding
139468994	139474596	LINC01625	lincRNA
140205251	140205326	MIR3668	miRNA
140845957	140852924	RP3-460G2.2	lincRNA
141447010	141451006	RP11-63E9.1	lincRNA
141486140	141486412	RN7SKP106	misc_RNA
142133089	142135151	GJE1	protein_coding
142946046	142956698	RP11-439L18.2	lincRNA
142950210	142956646	RP11-439L18.1	lincRNA
143039424	143042324	RP1-45I4.3	lincRNA
143426988	143450673	ADAT2	protein_coding
143450979	143490010	PEX3	protein_coding
143494810	143511690	FUCA2	protein_coding
143554324	143562031	PHACTR2-AS1	antisense
143678067	143755499	PHACTR2	protein_coding
143940301	143968838	PLAGL1	protein_coding
143940301	144008416	PLAGL1	protein_coding
144004915	144008262	HYMAI	non_coding
144094880	144095573	SF3B5	protein_coding
145884806	145964389	SHPRH	protein_coding
146543692	146554965	RAB32	protein_coding
146841900	146915885	STXBP5-AS1	antisense
146948527	146951159	RP11-497D6.5	lincRNA
148133808	148137404	RP11-631F7.2	lincRNA
149176706	149176794	AL603766.1	miRNA
149243298	149244001	RP1-111D6.2	antisense
149594624	149594759	SNORA2	snoRNA
149594876	149648804	KATNA1	protein_coding
149749694	149811420	PCMT1	protein_coding
149796150	149798172	RP11-350J20.5	antisense
149818797	149864026	LRP11	protein_coding
149888497	149891034	RAET1E	protein_coding
149890102	149919508	RAET1E-AS1	antisense
149916877	149923078	RAET1G	protein_coding
150018333	150025471	RAET1L	protein_coding
150368952	150398109	IYD	protein_coding
150368996	150396816	IYD	protein_coding
150368996	150396890	IYD	protein_coding
151298840	151298933	RNY4P20	misc_RNA
151319634	151319950	RN7SKP268	misc_RNA
151615772	151615879	RNU6-813P	snRNA
151813275	151814179	RP3-443C4.2	antisense
152121686	152168364	SYNE1	protein_coding
152970528	152983018	FBXO5	protein_coding
152970528	152983579	FBXO5	protein_coding
153159219	153159345	RNA5SP224	rRNA
153304594	153308982	RP11-475C16.2	lincRNA
153344112	153344215	AL358134.1	miRNA
153681446	153681553	RNU6-896P	snRNA
154010500	154118809	OPRM1	protein_coding
154039494	154109018	OPRM1	protein_coding
155216636	155257220	TIAM2	protein_coding
155264012	155276548	CLDN20	protein_coding
156779677	156779731	MIR4466	miRNA
156780326	156780455	RP11-230C9.3	antisense
157934167	157934257	RNU6-786P	snRNA
158077679	158097854	SYNJ2	protein_coding
158114730	158168259	SERAC1	protein_coding
158145919	158159298	SERAC1	protein_coding
158609706	158609790	MIR7161	miRNA
158818010	158820593	EZR-AS1	antisense
158926465	158926571	RNU6-293P	snRNA
159034467	159045152	TAGAP	protein_coding
159064727	159065273	RP1-111C20.3	lincRNA
159240785	159243329	FNDC1-IT1	sense_intronic
159586954	159589169	RP3-393E18.2	lincRNA
159669056	159693328	SOD2	protein_coding
159679115	159693228	SOD2	protein_coding
159720414	159720540	RNU4ATAC18P	snRNA
159899185	159902510	RP1-249F5.3	lincRNA
160121788	160158718	SLC22A1	protein_coding
160121935	160158582	SLC22A1	protein_coding
160617115	160640850	LPA	protein_coding
160926368	160927162	RP11-235G24.3	lincRNA
160990317	160992342	RP3-428L16.2	antisense
161615065	161615159	AL035697.1	miRNA
163060842	163090305	PACRG	protein_coding
163312777	163314987	PACRG	protein_coding
163413064	163413960	CAHM	lincRNA
163840560	163840852	RN7SL366P	misc_RNA
164108619	164109694	RP1-155D22.1	lincRNA
164539113	164539220	AL513023.1	miRNA
165718234	165718338	RNU6-730P	snRNA
166099664	166113273	RP11-459F1.2	lincRNA
166157655	166168619	T	protein_coding
166275461	166277077	RP4-655C5.9	lincRNA
166364918	166383013	MPC1	protein_coding
166388135	166389920	RP1-168L15.6	TEC
166929539	166957184	RNASET2	protein_coding
166999181	167052713	FGFR1OP	protein_coding
166999316	167042418	FGFR1OP	protein_coding
167122768	167139696	CCR6	protein_coding
167325085	167341887	TTLL2	protein_coding
167795529	167798248	RP3-431P23.5	lincRNA
167994171	167997077	KIF25-AS1	lincRNA
168055744	168079159	FRMD1	protein_coding
168055804	168075866	FRMD1	protein_coding
168242937	168262581	RP11-503C24.4	lincRNA
168307222	168319710	DACT2	protein_coding
168307222	168319710	DACT2	protein_coding
168374696	168375355	RP1-39J2.1	lincRNA
169158144	169162856	LINC01615	lincRNA
169158260	169162301	LINC01615	lincRNA
169373680	169388385	RP1-137D17.1	lincRNA
169426419	169427069	RP1-137D17.2	lincRNA
169751624	169781520	ERMARD	protein_coding
169770412	169772042	RP1-266L20.9	sense_intronic
170297875	170298375	RP5-894D12.4	lincRNA
170414138	170419325	RP1-140C12.2	sense_overlapping
170581088	170584612	PDCD2	protein_coding
170695312	170696950	XX-C2158C12.1	lincRNA
66996814	67239514	TYW1	protein_coding
66996819	67239519	TYW1	protein_coding
134127298	134264591	LRGUK	protein_coding
16753534	16784536	TSPAN13	protein_coding
33129539	33606068	BBS9	protein_coding
50304781	50400627	IKZF1	protein_coding
50304781	50402525	IKZF1	protein_coding
50304781	50405098	IKZF1	protein_coding
50304781	50405098	IKZF1	protein_coding
50304781	50405098	IKZF1	protein_coding
75494047	75501937	SPDYE5	protein_coding
150993803	151003935	NOS3	protein_coding
1815793	2232945	MAD1L1	protein_coding
1815793	2232974	MAD1L1	protein_coding
14146233	14902690	DGKB	protein_coding
17790760	17940494	SNX13	protein_coding
19918980	19968237	AC005062.2	sense_overlapping
34346511	34758234	NPSR1-AS1	processed_transcript
36512948	36724549	AOAH	protein_coding
44039522	44042306	LINC00957	lincRNA
69598918	70792503	AUTS2	protein_coding
78017075	79453555	MAGI2	protein_coding
82820476	83162930	PCLO	protein_coding
87934142	88202889	ADAM22	protein_coding
87934346	88182113	ADAM22	protein_coding
89882352	90211635	STEAP2-AS1	processed_transcript
104328655	104907232	LHFPL3	protein_coding
122318424	122886759	CADPS2	protein_coding
122318426	122886759	CADPS2	protein_coding
122320002	122886357	CADPS2	protein_coding
123681934	123749067	WASL	protein_coding
124777291	124790689	C7orf77	protein_coding
126438597	127253294	GRM8	protein_coding
130018285	130051451	ZC3HC1	protein_coding
130018325	130051389	ZC3HC1	protein_coding
136092924	136437163	AC009784.3	lincRNA
141551188	141655244	AGK	protein_coding
143621451	143730409	TCAF2	protein_coding
144451940	144836053	TPK1	protein_coding
144451949	144836053	TPK1	protein_coding
153887096	154894285	DPP6	protein_coding
520390	525232	HRAT92	lincRNA
549196	712940	PRKAR1B	protein_coding
549749	712572	PRKAR1B	protein_coding
726700	786475	DNAAF5	protein_coding
2354865	2380743	EIF3B	protein_coding
2354881	2380745	EIF3B	protein_coding
4799104	4883719	RADIL	protein_coding
5622606	5781739	RNF216	protein_coding
6798360	6826770	CCZ1B	protein_coding
7182614	7248647	C1GALT1	protein_coding
7566871	7607496	MIOS	protein_coding
8113186	8262612	ICA1	protein_coding
8113308	8262052	ICA1	protein_coding
9082556	9189785	RP4-668E10.4	lincRNA
11193365	11379366	AC004538.3	processed_transcript
13891232	13986514	ETV1	protein_coding
13891232	13986514	ETV1	protein_coding
13891232	13991425	ETV1	protein_coding
13893029	13989676	ETV1	protein_coding
15200317	15562015	AGMO	protein_coding
16210487	16270604	ISPD-AS1	antisense
16461542	16530580	SOSTDC1	protein_coding
16646133	16706523	BZW2	protein_coding
17374866	17466664	AC019117.1	lincRNA
18086948	18666923	HDAC9	protein_coding
18495745	18668843	HDAC9	protein_coding
18509272	18666900	HDAC9	protein_coding
18509312	18666979	HDAC9	protein_coding
20140624	20217404	MACC1	protein_coding
21543214	21901839	DNAH11	protein_coding
24573414	24687632	MPP6	protein_coding
24573465	24689540	MPP6	protein_coding
26398592	26494256	AC004540.5	lincRNA
27128968	27152561	RP1-170O19.22	processed_transcript
28995230	29146537	CPVL	protein_coding
29480110	29512735	CHN2	protein_coding
30010586	30026684	FKBP14	protein_coding
30523974	30563998	AC005154.6	processed_transcript
30651942	30700103	CRHR2	protein_coding
31052526	31107006	ADCYAP1R1	protein_coding
31514070	31653689	CCDC129	protein_coding
31751178	32299329	PDE1C	protein_coding
33014113	33062797	NT5C3A	protein_coding
33904910	34155872	BMPER	protein_coding
34209525	34256343	AC009262.2	lincRNA
34658284	34849978	NPSR1	protein_coding
34658408	34849668	NPSR1	protein_coding
36029610	36055431	AC083864.3	lincRNA
36855290	37353668	ELMO1	protein_coding
38239965	38368091	TRGC2	TR_C_gene
39950036	40097134	CDK13	protein_coding
39950509	40095555	CDK13	protein_coding
39951712	40093023	CDK13	protein_coding
41667167	41705335	AC005027.3	sense_overlapping
44219350	44325431	CAMK2B	protein_coding
44219429	44325424	CAMK2B	protein_coding
44219429	44325424	CAMK2B	protein_coding
44379120	44490880	NUDCD3	protein_coding
45574884	45664671	ADCY1	protein_coding
47965165	47979553	HUS1	protein_coding
48089236	48108419	UPP1	protein_coding
49937440	50093264	ZPBP	protein_coding
50458439	50561054	DDC	protein_coding
70698566	70792487	AUTS2	protein_coding
72558743	72828174	TYW1B	protein_coding
72574514	72828198	TYW1B	protein_coding
74027788	74068763	ELN	protein_coding
74028140	74068700	ELN	protein_coding
74028157	74069907	ELN	protein_coding
74028172	74069904	ELN	protein_coding
74174244	74197101	EIF4H	protein_coding
74317546	74403848	CLIP2	protein_coding
74453969	74602604	GTF2IRD1	protein_coding
74505991	74602591	GTF2IRD1	protein_coding
74657757	74760692	GTF2I	protein_coding
74657757	74760692	GTF2I	protein_coding
74796143	74851551	GTF2IRD2	protein_coding
75996341	76047983	STYXL1	protein_coding
77043720	77198626	RP11-467H10.2	processed_transcript
77122616	77295204	CCDC146	protein_coding
77696442	77783022	RSBN1L	protein_coding
77798812	77940459	PHTF2	protein_coding
77798887	77923392	PHTF2	protein_coding
77840179	77957222	PHTF2	protein_coding
78901274	79000298	MAGI2-IT1	sense_intronic
79139828	79177210	RP5-1093G23.1	antisense
80602149	80674409	CD36	protein_coding
81946443	82443798	CACNA2D1	protein_coding
81950101	82443715	CACNA2D1	protein_coding
83363905	83649010	SEMA3E	protein_coding
83367484	83641431	SEMA3E	protein_coding
83961300	84195445	SEMA3A	protein_coding
86880076	86965888	KIAA1324L	protein_coding
87152553	87196332	DMTF1	protein_coding
87503858	87713248	ABCB1	protein_coding
87628453	87830456	RUNDC3B	protein_coding
88205657	88220036	SRI	protein_coding
88207675	88226976	SRI	protein_coding
90245214	90310288	CFAP69	protein_coding
91312439	91515409	RP11-115N4.1	lincRNA
92134603	92180725	CYP51A1-AS1	antisense
92604920	92833917	CDK6	protein_coding
93188585	93219545	HEPACAM2	protein_coding
93188585	93226524	HEPACAM2	protein_coding
93424491	93574480	CALCR	protein_coding
93591572	93911075	GNGT1	protein_coding
94585229	94656209	SGCE	protein_coding
94907636	95296413	PPP1R9A	protein_coding
94910082	95290364	PPP1R9A	protein_coding
97116589	97181763	SDHAF3	protein_coding
98106884	98209633	LMTK2	protein_coding
99472889	99486800	ZNF789	protein_coding
99472892	99503650	ZNF789	protein_coding
99875986	99877057	OR2AE1	protein_coding
100400854	100419877	ZCWPW1	protein_coding
101020071	101058745	MUC17	protein_coding
101314174	101321776	IFT22	protein_coding
101314794	101321777	IFT22	protein_coding
101815938	102283957	CUX1	protein_coding
101816004	102283957	CUX1	protein_coding
101817601	102258233	CUX1	protein_coding
101817639	102249042	CUX1	protein_coding
102483343	102543764	RP11-514P8.8	processed_transcript
102813232	103050059	FBXL13	protein_coding
102813232	103074725	FBXL13	protein_coding
102813235	103074843	FBXL13	protein_coding
102813274	103074725	FBXL13	protein_coding
103352729	103446151	SLC26A5	protein_coding
103352729	103446151	SLC26A5	protein_coding
103374206	103446177	SLC26A5	protein_coding
103374265	103443194	SLC26A5	protein_coding
105760372	105876582	ATXN7L1	protein_coding
107077225	107133733	CTA-360L10.1	processed_transcript
107201554	107564040	COG5	protein_coding
107202563	107564514	COG5	protein_coding
108147625	108456397	NRCAM	protein_coding
108147661	108456339	NRCAM	protein_coding
108909452	108952666	AC004014.3	lincRNA
112819146	112939916	C7orf60	protein_coding
112954645	112995634	HRAT17	lincRNA
113100662	113146040	RP11-736E3.1	processed_transcript
113876776	113919065	PPP1R3A	protein_coding
114414996	114693768	FOXP2	protein_coding
114414996	114693772	FOXP2	protein_coding
114415054	114690100	FOXP2	protein_coding
114416285	114691925	FOXP2	protein_coding
114426514	114654143	FOXP2	protein_coding
115939948	116030744	TFEC	protein_coding
116862472	116922049	CAPZA2	protein_coding
117014887	117230103	ST7	protein_coding
117020226	117137342	ST7	protein_coding
117020276	117230103	ST7	protein_coding
117479962	117668665	CFTR	protein_coding
117710650	117873507	CTTNBP2	protein_coding
120788373	120858323	TSPAN12	protein_coding
121348850	121396334	FAM3C	protein_coding
121873360	122061361	PTPRZ1	protein_coding
123069248	123103589	RP11-61D3.1	lincRNA
123584858	123624582	RP11-390E23.3	antisense
123848069	123877185	HYAL4	protein_coding
124929914	125145234	POT1-AS1	antisense
128310479	128343870	RBM28	protein_coding
129611755	129756015	NRF1	protein_coding
129611755	129756015	NRF1	protein_coding
130266826	130289798	CPA2	protein_coding
130393770	130441210	CEP41	protein_coding
130393770	130441237	CEP41	protein_coding
132484757	132648688	PLXNA4	protein_coding
133253072	134065759	EXOC4	protein_coding
135386150	135510076	CNOT4	protein_coding
135387069	135510127	CNOT4	protein_coding
136868668	137020255	CHRM2	protein_coding
136869121	137017024	CHRM2	protein_coding
136898772	137164341	AC009264.1	antisense
137227340	137343865	PTN	protein_coding
137381036	137846536	DGKI	protein_coding
137874980	138001827	CREB3L2	protein_coding
138460548	138584951	TRIM24	protein_coding
138831380	138981318	KIAA1549	protein_coding
139572628	139777778	HIPK2	protein_coding
139778399	140020293	TBXAS1	protein_coding
140333751	140398457	SLC37A3	protein_coding
140518419	140640776	DENND2A	protein_coding
144251324	144355529	OR2A1-AS1	antisense
144254095	144355368	OR2A1-AS1	antisense
144307144	144343299	OR2A1-AS1	antisense
149147475	149180465	ZNF398	protein_coding
149148126	149179883	ZNF398	protein_coding
149148402	149179938	ZNF398	protein_coding
150722252	150743646	GIMAP5	protein_coding
151381120	151410705	WDR86	protein_coding
152134924	152436005	KMT2C	protein_coding
154305109	154893451	DPP6	protein_coding
155421205	155457099	AC008060.8	lincRNA
156472195	156603195	LINC01006	lincRNA
157138912	157269372	UBE3C	protein_coding
157139194	157189294	UBE3C	protein_coding
158856577	158946189	WDR60	protein_coding
159028174	159144957	VIPR2	protein_coding
77037	80418	AC093627.8	lincRNA
135852	149362	AC093627.9	lincRNA
182934	194180	AC093627.12	antisense
379358	382712	AC226118.1	lincRNA
497257	519409	PDGFA	protein_coding
550732	550813	AC147651.2	miRNA
816614	874920	SUN1	protein_coding
883542	896436	GET4	protein_coding
983198	989640	CYP2W1	protein_coding
983357	989640	CYP2W1	protein_coding
1029024	1043891	AC073957.15	antisense
1080862	1082178	AC091729.8	antisense
1092937	1093741	GPER1	protein_coding
1152070	1160178	ZFAND2A	protein_coding
1152906	1160178	ZFAND2A	protein_coding
1267352	1269267	AC073094.4	lincRNA
1542234	1556430	TMEM184A	protein_coding
1567350	1570045	PSMG3	protein_coding
1567612	1571005	PSMG3	protein_coding
1692809	1694325	AC074389.6	lincRNA
2235046	2239244	FTSJ2	protein_coding
2242258	2251145	NUDT1	protein_coding
2242904	2251145	NUDT1	protein_coding
2251769	2314464	SNX8	protein_coding
2527073	2527145	MIR4648	miRNA
2559051	2610162	IQCE	protein_coding
3083251	3086421	AC024028.1	lincRNA
4857732	4861994	PAPOLB	protein_coding
4905997	4959213	MMD2	protein_coding
5180060	5180162	RNU6-215P	snRNA
5190245	5231104	WIPI2	protein_coding
5214268	5231064	WIPI2	protein_coding
5419845	5423122	AC092171.2	antisense
5426276	5428927	RP11-1275H24.1	lincRNA
5556730	5557245	CTB-161C1.1	antisense
5926145	5970683	RSPH10B	protein_coding
6057499	6057604	RNU6-218P	snRNA
6212637	6212740	Y_RNA	misc_RNA
6462871	6484057	KDELR2	protein_coding
6577467	6588919	ZDHHC4	protein_coding
6577504	6589374	ZDHHC4	protein_coding
6578564	6588974	AC079742.4	antisense
6615616	6624290	ZNF853	protein_coding
6637321	6656432	ZNF316	protein_coding
7067366	7067449	AC092104.1	miRNA
7102572	7102681	Y_RNA	misc_RNA
7234319	7238964	C1GALT1	protein_coding
7255153	7277779	AC005532.5	processed_transcript
7552461	7566996	RP5-1159O4.1	lincRNA
7636517	7718607	RPA3	protein_coding
7636931	7640972	RPA3	protein_coding
7640783	7692508	UMAD1	antisense
8114024	8116561	AC006042.6	antisense
8154915	8155027	AC007009.2	miRNA
8262232	8262821	AC007009.1	antisense
8262263	8344516	AC007128.1	antisense
8303740	8341343	RP4-594A5.1	lincRNA
9737321	9769513	AC060834.3	lincRNA
10702675	10707406	AC004535.2	lincRNA
11406954	11414078	AC004160.4	antisense
12211240	12233089	TMEM106B	protein_coding
12686907	12689176	ARL4A	protein_coding
12687285	12690934	ARL4A	protein_coding
12876683	12876946	RN7SKP228	misc_RNA
13101390	13102389	AC011288.2	lincRNA
16789241	16789622	AC073333.1	protein_coding
16791810	16805080	AGR2	protein_coding
17286278	17298459	AC003075.4	antisense
17373200	17373326	SNORA63	snoRNA
18127219	18127309	MIR1302-6	miRNA
18297338	18297436	AC091697.1	miRNA
19115467	19117672	TWIST1	protein_coding
19721777	19773598	TMEM196	protein_coding
